,Symptom,Disease
295,"leg pain ,paresthesia ,lower body pain ",spondylosis
296,"leg pain ,low back pain ,knee pain ,shoulder pain ,lower body pain ",spondylosis
297,"arm pain ,back pain ,loss of sensation ,paresthesia ,ache all over ,lower body pain ",spondylosis
298,"arm pain ,low back pain ,knee pain ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
299,"leg pain ,arm pain ,knee pain ,paresthesia ,lower body pain ",spondylosis
300,"leg pain ,hip pain ,back pain ,loss of sensation ,paresthesia ,lower body pain ",spondylosis
301,"leg pain ,hip pain ,back pain ,paresthesia ,shoulder pain ,ache all over ",spondylosis
302,"hip pain ,back pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
303,"arm pain ,back pain ,neck pain ,low back pain ,knee pain ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
304,"leg pain ,hip pain ,back pain ,neck pain ,low back pain ,knee pain ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
305,"leg pain ,hip pain ,low back pain ,knee pain ,loss of sensation ,shoulder pain ,ache all over ,lower body pain ",spondylosis
306,"leg pain ,arm pain ,back pain ,neck pain ,low back pain ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
307,"arm pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
308,"leg pain ,back pain ,low back pain ,knee pain ,shoulder pain ,ache all over ,lower body pain ",spondylosis
309,"hip pain ,back pain ,loss of sensation ,ache all over ,lower body pain ",spondylosis
310,"hip pain ,arm pain ,back pain ,loss of sensation ,paresthesia ,ache all over ",spondylosis
311,"leg pain ,neck pain ,low back pain ,lower body pain ",spondylosis
312,"back pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ",spondylosis
313,"leg pain ,hip pain ,arm pain ,loss of sensation ,paresthesia ,ache all over ",spondylosis
314,"hip pain ,neck pain ,low back pain ,loss of sensation ,ache all over ,lower body pain ",spondylosis
315,"neck pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
316,"neck pain ,knee pain ,shoulder pain ",spondylosis
317,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,low back pain ,knee pain ,ache all over ,lower body pain ",spondylosis
318,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
319,"hip pain ,arm pain ,neck pain ,knee pain ",spondylosis
320,"leg pain ,arm pain ,neck pain ,low back pain ,knee pain ,paresthesia ,lower body pain ",spondylosis
321,"hip pain ,arm pain ,back pain ,low back pain ,paresthesia ",spondylosis
322,"arm pain ,low back pain ,knee pain ,loss of sensation ,ache all over ",spondylosis
323,"leg pain ,hip pain ,arm pain ,knee pain ,ache all over ,lower body pain ",spondylosis
324,"hip pain ,back pain ,neck pain ,ache all over ",spondylosis
325,"leg pain ,hip pain ,back pain ,neck pain ,paresthesia ,shoulder pain ,ache all over ",spondylosis
326,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,low back pain ,loss of sensation ,lower body pain ",spondylosis
327,"hip pain ,paresthesia ,ache all over ",spondylosis
328,"hip pain ,knee pain ,shoulder pain ",spondylosis
329,"hip pain ,arm pain ,neck pain ,knee pain ,paresthesia ,lower body pain ",spondylosis
330,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,low back pain ,knee pain ,lower body pain ",spondylosis
331,"arm pain ,ache all over ,lower body pain ",spondylosis
332,"arm pain ,back pain ,neck pain ,low back pain ,paresthesia ,shoulder pain ",spondylosis
333,"arm pain ,neck pain ,shoulder pain ,ache all over ",spondylosis
334,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,low back pain ,shoulder pain ",spondylosis
335,"knee pain ,shoulder pain ,ache all over ,lower body pain ",spondylosis
336,"arm pain ,neck pain ,low back pain ,paresthesia ,ache all over ,lower body pain ",spondylosis
337,"hip pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ,ache all over ",spondylosis
338,"hip pain ,arm pain ,back pain ,neck pain ,knee pain ,loss of sensation ,shoulder pain ,lower body pain ",spondylosis
339,"arm pain ,back pain ,low back pain ,paresthesia ,ache all over ",spondylosis
340,"leg pain ,arm pain ,back pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ",spondylosis
341,"hip pain ,arm pain ,low back pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
342,"leg pain ,arm pain ,back pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ,ache all over ",spondylosis
343,"arm pain ,low back pain ,shoulder pain ,ache all over ,lower body pain ",spondylosis
344,"back pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
345,"leg pain ,hip pain ,back pain ,shoulder pain ",spondylosis
346,"leg pain ,hip pain ,back pain ,knee pain ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
347,"arm pain ,low back pain ,shoulder pain ,ache all over ",spondylosis
348,"hip pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
349,"hip pain ,low back pain ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
350,"leg pain ,back pain ,low back pain ,shoulder pain ,lower body pain ",spondylosis
351,"arm pain ,low back pain ,ache all over ",spondylosis
352,"arm pain ,back pain ,knee pain ,loss of sensation ,shoulder pain ,ache all over ,lower body pain ",spondylosis
353,"leg pain ,hip pain ,arm pain ,neck pain ,shoulder pain ,ache all over ",spondylosis
354,"leg pain ,arm pain ,back pain ,neck pain ,low back pain ,knee pain ,shoulder pain ,lower body pain ",spondylosis
355,"leg pain ,hip pain ,neck pain ,low back pain ,loss of sensation ,paresthesia ,lower body pain ",spondylosis
356,"leg pain ,arm pain ,back pain ,neck pain ,paresthesia ,lower body pain ",spondylosis
357,"hip pain ,arm pain ,neck pain ,low back pain ,knee pain ,paresthesia ,ache all over ",spondylosis
358,"leg pain ,hip pain ,arm pain ,low back pain ,knee pain ,paresthesia ",spondylosis
359,"leg pain ,back pain ,neck pain ,low back pain ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
360,"leg pain ,arm pain ,neck pain ,knee pain ,loss of sensation ,lower body pain ",spondylosis
361,"leg pain ,shoulder pain ,ache all over ,lower body pain ",spondylosis
362,"back pain ,low back pain ,knee pain ,ache all over ",spondylosis
363,"hip pain ,low back pain ,paresthesia ,shoulder pain ",spondylosis
364,"hip pain ,arm pain ,back pain ,neck pain ,paresthesia ,shoulder pain ",spondylosis
365,"leg pain ,hip pain ,arm pain ,back pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ,ache all over ,lower body pain ",spondylosis
366,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,knee pain ,loss of sensation ,shoulder pain ,lower body pain ",spondylosis
367,"arm pain ,back pain ,knee pain ,loss of sensation ,paresthesia ,ache all over ,lower body pain ",spondylosis
368,"leg pain ,arm pain ,back pain ,low back pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
369,"leg pain ,arm pain ,back pain ,knee pain ,loss of sensation ",spondylosis
370,"neck pain ,knee pain ,loss of sensation ,shoulder pain ,ache all over ,lower body pain ",spondylosis
371,"hip pain ,back pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ",spondylosis
372,"leg pain ,arm pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ",spondylosis
373,"leg pain ,hip pain ",spondylosis
374,"arm pain ,back pain ,neck pain ,knee pain ,ache all over ",spondylosis
375,"leg pain ,hip pain ,back pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,ache all over ",spondylosis
376,"arm pain ,knee pain ,ache all over ",spondylosis
377,"hip pain ,neck pain ,knee pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
378,"back pain ,neck pain ,knee pain ,paresthesia ,ache all over ,lower body pain ",spondylosis
379,"arm pain ,back pain ,loss of sensation ",spondylosis
380,"hip pain ,arm pain ,back pain ,neck pain ,low back pain ,ache all over ,lower body pain ",spondylosis
381,"hip pain ,low back pain ,knee pain ,paresthesia ",spondylosis
382,"arm pain ,back pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ,lower body pain ",spondylosis
383,"back pain ,neck pain ,knee pain ,paresthesia ,shoulder pain ,ache all over ",spondylosis
384,"arm pain ,back pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,ache all over ,lower body pain ",spondylosis
385,"arm pain ,back pain ,low back pain ,loss of sensation ,shoulder pain ,ache all over ,lower body pain ",spondylosis
386,"leg pain ,hip pain ,back pain ,knee pain ,shoulder pain ,ache all over ",spondylosis
387,"leg pain ,hip pain ,arm pain ,neck pain ,low back pain ,knee pain ,ache all over ",spondylosis
388,"hip pain ,arm pain ,back pain ,low back pain ,knee pain ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
389,"leg pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ,ache all over ",spondylosis
390,"leg pain ,arm pain ,ache all over ,lower body pain ",spondylosis
391,"leg pain ,arm pain ,neck pain ,low back pain ,knee pain ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
392,"leg pain ,arm pain ,low back pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
393,"arm pain ,back pain ,neck pain ,low back pain ,paresthesia ,lower body pain ",spondylosis
394,"leg pain ,arm pain ,neck pain ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
395,"leg pain ,hip pain ,low back pain ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
396,"leg pain ,hip pain ,back pain ,low back pain ,knee pain ,shoulder pain ",spondylosis
397,"hip pain ,neck pain ,low back pain ,knee pain ,shoulder pain ,lower body pain ",spondylosis
398,"leg pain ,back pain ,low back pain ,paresthesia ,shoulder pain ",spondylosis
399,"hip pain ,arm pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,ache all over ",spondylosis
400,"hip pain ,back pain ,low back pain ,loss of sensation ,paresthesia ",spondylosis
401,"arm pain ,back pain ,knee pain ,loss of sensation ,paresthesia ,lower body pain ",spondylosis
402,"low back pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
403,"leg pain ,hip pain ,arm pain ,neck pain ,loss of sensation ,paresthesia ,shoulder pain ",spondylosis
404,"leg pain ,arm pain ,back pain ,neck pain ,knee pain ,paresthesia ,ache all over ",spondylosis
405,"leg pain ,hip pain ,arm pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ",spondylosis
406,"back pain ,neck pain ,low back pain ,ache all over ",spondylosis
407,"leg pain ,hip pain ,back pain ,neck pain ,knee pain ,loss of sensation ,lower body pain ",spondylosis
408,"leg pain ,arm pain ,back pain ,low back pain ,knee pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
409,"leg pain ,hip pain ,back pain ,low back pain ,paresthesia ,shoulder pain ",spondylosis
410,"low back pain ,loss of sensation ,shoulder pain ,lower body pain ",spondylosis
411,"arm pain ,neck pain ,low back pain ,loss of sensation ,paresthesia ,shoulder pain ",spondylosis
412,"back pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
413,"knee pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
414,"arm pain ,low back pain ,paresthesia ,shoulder pain ,ache all over ",spondylosis
415,"leg pain ,neck pain ,low back pain ,knee pain ,ache all over ",spondylosis
416,"hip pain ,back pain ,low back pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
417,"leg pain ,hip pain ,arm pain ,neck pain ,loss of sensation ",spondylosis
418,"leg pain ,hip pain ,low back pain ,knee pain ,lower body pain ",spondylosis
419,"leg pain ,arm pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ,ache all over ,lower body pain ",spondylosis
420,"leg pain ,arm pain ,neck pain ,loss of sensation ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
421,"hip pain ,low back pain ,knee pain ,loss of sensation ,ache all over ,lower body pain ",spondylosis
422,"hip pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,lower body pain ",spondylosis
423,"leg pain ,arm pain ,low back pain ,knee pain ,shoulder pain ",spondylosis
424,"arm pain ,back pain ,loss of sensation ,paresthesia ,shoulder pain ",spondylosis
425,"hip pain ,back pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
426,"leg pain ,neck pain ,knee pain ,ache all over ,lower body pain ",spondylosis
427,"back pain ,neck pain ,loss of sensation ,paresthesia ,shoulder pain ",spondylosis
428,"neck pain ,low back pain ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
429,"leg pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ",spondylosis
430,"leg pain ,hip pain ,neck pain ,paresthesia ,shoulder pain ,ache all over ,lower body pain ",spondylosis
431,"neck pain ,knee pain ,loss of sensation ,lower body pain ",spondylosis
432,"hip pain ,arm pain ,low back pain ,loss of sensation ,ache all over ,lower body pain ",spondylosis
433,"leg pain ,arm pain ,neck pain ,paresthesia ,ache all over ,lower body pain ",spondylosis
434,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
435,"back pain ,knee pain ,shoulder pain ,lower body pain ",spondylosis
436,"leg pain ,hip pain ,back pain ,low back pain ,knee pain ,loss of sensation ,lower body pain ",spondylosis
437,"arm pain ,low back pain ,knee pain ,ache all over ",spondylosis
438,"hip pain ,back pain ,loss of sensation ",spondylosis
439,"hip pain ,arm pain ,neck pain ,low back pain ,knee pain ,loss of sensation ",spondylosis
440,"leg pain ,arm pain ,low back pain ,paresthesia ,shoulder pain ",spondylosis
441,"hip pain ,arm pain ,back pain ,neck pain ,low back pain ,paresthesia ",spondylosis
442,"leg pain ,arm pain ,back pain ,low back pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
443,"leg pain ,hip pain ,neck pain ,knee pain ,shoulder pain ",spondylosis
444,"hip pain ,arm pain ,back pain ,neck pain ,paresthesia ,lower body pain ",spondylosis
445,"leg pain ,arm pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
446,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,low back pain ,lower body pain ",spondylosis
447,"hip pain ,arm pain ,neck pain ,paresthesia ,ache all over ",spondylosis
448,"leg pain ,low back pain ,paresthesia ,ache all over ",spondylosis
449,"arm pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,ache all over ",spondylosis
450,"arm pain ,back pain ,neck pain ,knee pain ,shoulder pain ,ache all over ,lower body pain ",spondylosis
451,"leg pain ,hip pain ,neck pain ,shoulder pain ,lower body pain ",spondylosis
452,"leg pain ,hip pain ,back pain ,neck pain ,low back pain ,loss of sensation ,ache all over ",spondylosis
453,"hip pain ,arm pain ,loss of sensation ,paresthesia ,shoulder pain ,ache all over ",spondylosis
454,"knee pain ,loss of sensation ,lower body pain ",spondylosis
455,"leg pain ,back pain ,knee pain ,loss of sensation ,ache all over ,lower body pain ",spondylosis
456,"hip pain ,arm pain ,low back pain ,knee pain ",spondylosis
457,"leg pain ,arm pain ,back pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,paresthesia ,ache all over ,lower body pain ",spondylosis
458,"leg pain ,hip pain ,arm pain ,back pain ,neck pain ,low back pain ,loss of sensation ,shoulder pain ,ache all over ,lower body pain ",spondylosis
459,"back pain ,neck pain ,low back pain ,loss of sensation ,shoulder pain ,lower body pain ",spondylosis
460,"hip pain ,arm pain ,back pain ,neck pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
461,"arm pain ,back pain ,knee pain ,loss of sensation ,shoulder pain ",spondylosis
462,"low back pain ,knee pain ,ache all over ,lower body pain ",spondylosis
463,"leg pain ,hip pain ,back pain ,low back pain ,loss of sensation ,shoulder pain ,ache all over ",spondylosis
464,"hip pain ,back pain ,neck pain ,paresthesia ,shoulder pain ,ache all over ",spondylosis
465,"hip pain ,low back pain ,loss of sensation ",spondylosis
466,"leg pain ,hip pain ,arm pain ,back pain ,low back pain ,knee pain ,loss of sensation ,lower body pain ",spondylosis
467,"leg pain ,hip pain ,neck pain ,low back pain ,knee pain ,loss of sensation ,shoulder pain ",spondylosis
